 ,%Area,IntDen
2846,20.000,448167
2847,23.500,551485
2848,17.000,374261
2849,27.500,645539
2850,24.000,588568
2851,19.250,441259
2852,31.000,719452
2853,26.750,665897
2854,19.750,462491
2855,31.250,1104018
2856,27.500,674612
2857,22.000,856635
2858,23.000,552828
2859,29.500,729612
2860,32.250,1211078
2861,28.750,695335
2862,31.000,1174917
2863,28.250,708089
2864,28.750,694511
2865,33.500,1258577
2866,29.250,755587
2867,27.750,670519
2868,29.250,699271
2869,29.250,690591
2870,27.750,699255
2871,28.750,683137
2872,29.250,688207
2873,28.500,686086
2874,28.750,683999
2875,28.500,660192
2876,28.250,664565
2877,28.750,696489
2878,29.750,658731
2879,27.750,606163
2880,15.250,458219.000
2881,17.500,481080
2882,16.500,394283
2883,19.250,466463
2884,8.500,170039
2885,16.500,375294
2886,0.000,0
2887,0.000,0
2888,0.000,0
2889,0.000,0
2890,17.250,401577
2891,4.000,62547
2892,0.000,0
2893,5.250,104518
2894,0.500,4779
2895,13.500,419788
2896,0.000,0
2897,14.750,336508
2898,0.000,0
2899,0.000,0
2900,7.000,121053
2901,14.500,315296
2902,0.000,0
2903,6.750,118126
2904,11.000,225945.000
2905,9.750,194093
2906,7.000,125077
2907,10.250,200524
2908,0.000,0
2909,11.750,232996
2910,0.000,0
2911,19.750,452149
2912,0.000,0
2913,14.500,315142
2914,12.000,260654
2915,19.500,440107
2916,23.500,536376
2917,21.250,495627.000
2918,17.750,432353
2919,27.500,653102
2920,27.750,656247
2921,27.000,641164
2922,28.000,690315
2923,32.250,1203264
2924,16.000,351779
2925,26.500,633928
2926,15.500,335427
2927,27.000,646052
2928,29.250,692578
2929,25.750,581680
2930,28.000,686236
2931,32.750,1193657
2932,28.250,681047
2933,28.250,698912
2934,28.000,740263
2935,28.000,680594
2936,32.000,1190042
2937,28.000,644416
2938,26.500,630664
2939,27.750,650905
2940,33.000,1083467
2941,27.500,661205
2942,27.500,609334
2943,22.750,541813
2944,11.750,365493
2945,16.000,436901
2946,16.750,412815.000
2947,29.500,618079
2948,20.250,478535.000
2949,15.250,333271
2950,17.250,385043
2951,14.750,326763
2952,15.250,355003
2953,20.500,483955
2954,16.500,358546
2955,18.250,396205
2956,19.250,432023.000
2957,17.750,398686
2958,20.250,452681.000
2959,22.000,535185
2960,20.250,467304
2961,29.250,647423
2962,25.250,582480
2963,25.500,602097
2964,27.750,640189
2965,32.250,1042140
2966,28.250,669431
2967,29.250,642110
2968,28.250,680799
2969,27.750,621334
2970,27.250,618589
2971,27.500,638553
2972,31.000,1036652
2973,27.750,638193
2974,28.750,644740
2975,28.000,617510
2976,27.500,639346
2977,28.250,634577
2978,28.250,633904
2979,28.000,653698
2980,32.500,1093834
2981,27.500,644052
2982,24.500,577327
2983,28.750,1078351
2984,28.750,665715
2985,0.000,0
2986,27.500,615532
2987,27.500,665114
2988,29.500,957246.000
2989,28.500,720199
2990,28.500,658606
2991,28.750,682615
2992,27.500,601024
2993,27.000,584726
2994,28.000,630089
2995,25.750,562202
2996,27.000,577967
2997,28.500,648339
2998,30.750,975711
2999,30.500,977002
3000,29.250,719079
3001,28.250,771812
3002,31.000,893626
3003,23.250,619899
3004,32.500,967232
3005,30.000,815875
3006,28.500,528814
3007,15.000,460050
3008,9.000,397386
3009,9.500,281645
3010,17.250,483676
3011,27.750,468305
3012,27.250,492238
3013,19.000,479786.000
3014,25.500,455216
3015,19.750,485849
3016,26.000,454155
3017,26.750,466179
3018,28.750,507410.000
3019,27.250,502476
3020,27.500,492288
3021,25.750,456510.000
3022,20.250,483369.000
3023,27.250,500910.000
3024,19.250,500577.000
3025,21.250,513785.000
3026,19.750,476603
3027,18.250,469845
3028,28.500,513142
3029,29.000,557929
3030,19.250,488830
3031,20.250,475764.000
3032,19.750,478403
3033,14.000,352062
3034,9.500,215953.000
3035,2.750,41870
3036,12.750,311384
3037,12.750,283246
3038,17.000,417124
3039,25.000,433609
3040,27.250,480007
3041,26.750,478490.000
3042,27.500,490217
3043,27.250,492527.000
3044,24.750,438076
3045,19.250,461677.000
3046,19.000,466931.000
3047,19.250,500671
3048,17.500,428647
3049,16.750,425299
3050,15.500,371035
3051,11.750,275321
3052,6.000,142926
3053,3.000,44698
3054,1.000,11620
3055,0.750,8552
3056,0.000,0
3057,1.000,9652
3058,0.000,0
3059,0.500,4417
3060,0.000,0
3061,0.000,0
3062,0.000,0
3063,0.000,0
3064,0.000,0
3065,0.000,0
3066,0.000,0
3067,0.000,0
3068,0.000,0
3069,1.500,16405
3070,0.000,0
3071,0.000,0
3072,0.000,0
